"BookID","CategoryID"
"43716","17882"
"43716","14416"
"43717","84566"
"43717","57884"
"43718","107398"
"43719","107492"
"43720","19087"
"43720","82183"
"43721","91312"
"43721","29344"
"43722","44759"
"43722","10172"
"43723","89651"
"43724","81207"
"43725","26993"
"43726","78613"
"43727","12584"
"43727","104649"
"43728","77048"
"43729","49605"
"43730","58816"
"43731","34521"
"43731","100375"
"43732","22613"
"43732","1482"
"43733","84096"
"43733","41811"
"43734","5163"
"43735","14833"
"43736","19112"
"43736","91221"
"43737","42473"
"43738","80806"
"43739","46320"
"43739","50410"
"43740","77426"
"43740","105827"
"43741","62770"
"43742","17441"
"43743","79390"
"43743","101542"
"43744","5453"
"43744","37780"
"43745","40154"
"43746","102953"
"43746","44092"
"43747","85272"
"43747","13091"
"43748","4136"
"43749","69070"
"43749","94387"
"43750","11113"
"43750","2847"
"43751","21316"
"43751","20768"
"43752","108972"
"43753","8209"
"43753","61741"
"43754","93356"
"43755","32492"
"43755","74793"
"43756","97074"
"43756","104568"
"43757","82011"
"43757","26826"
"43758","52429"
"43759","53749"
"43759","83813"
"43760","83381"
"43761","11059"
"43762","97159"
"43763","100274"
"43764","7075"
"43765","45884"
"43766","17320"
"43766","26820"
"43767","27439"
"43768","52803"
"43768","30825"
"43769","3181"
"43769","17209"
"43770","85882"
"43770","10369"
"43771","1446"
"43772","28707"
"43773","93281"
"43774","50860"
"43775","1646"
"43776","10117"
"43777","25930"
"43777","2476"
"43778","24437"
"43778","76574"
"43779","8684"
"43779","61968"
"43780","13075"
"43780","66697"
"43781","33631"
"43782","32413"
"43783","93518"
"43783","63562"
"43784","60154"
"43784","106270"
"43785","105085"
"43785","59906"
"43786","51360"
"43786","102520"
"43787","35989"
"43787","20732"
"43788","35551"
"43788","84648"
"43789","13952"
"43790","58941"
"43790","30678"
"43791","39186"
"43792","35681"
"43793","51993"
"43794","58742"
"43795","98498"
"43795","89020"
"43796","83791"
"43796","16672"
"43797","39353"
"43798","28895"
"43799","84773"
"43799","13202"
"43800","97151"
"43800","7480"
"43801","81902"
"43802","106327"
"43803","9091"
"43804","12510"
"43805","24986"
"43806","12010"
"43806","84301"
"43807","24671"
"43807","44012"
"43808","3351"
"43808","1938"
"43809","16212"
"43809","97268"
"43810","85987"
"43810","16892"
"43811","76626"
"43812","10298"
"43813","23128"
"43814","108004"
"43814","741"
"43815","21265"
"43816","14956"
"43816","74709"
"43817","65190"
"43817","49555"
"43818","32141"
"43818","33638"
"43819","48049"
"43819","87291"
"43820","63339"
"43821","74367"
"43821","26806"
"43822","49529"
"43822","77150"
"43823","71698"
"43823","48506"
"43824","54960"
"43824","93198"
"43825","62972"
"43826","75819"
"43827","71187"
"43827","29766"
"43828","76362"
"43829","89731"
"43829","50305"
"43830","88685"
"43831","106637"
"43832","74744"
"43833","21918"
"43833","69743"
"43834","72815"
"43835","36286"
"43836","83467"
"43836","17854"
"43837","63456"
"43837","31115"
"43838","53426"
"43838","72967"
"43839","49386"
"43839","86766"
"43840","4123"
"43840","88153"
"43841","84194"
"43841","97002"
"43842","5838"
"43843","25701"
"43844","17400"
"43844","14322"
"43845","50170"
"43845","336"
"43846","10606"
"43847","37487"
"43847","19470"
"43848","71479"
"43849","31958"
"43849","67413"
"43850","21787"
"43851","57924"
"43851","9350"
"43852","43280"
"43852","3103"
"43853","89028"
"43854","88200"
"43855","21890"
"43856","46951"
"43856","5396"
"43857","2556"
"43857","32429"
"43858","26254"
"43858","99130"
"43859","19593"
"43860","77788"
"43860","106052"
"43861","42458"
"43862","12609"
"43863","73865"
"43863","64491"
"43864","83408"
"43864","84703"
"43865","93313"
"43865","56205"
"43866","52126"
"43867","79693"
"43868","41490"
"43868","107705"
"43869","87085"
"43870","80095"
"43871","59465"
"43872","67408"
"43873","33574"
"43874","37806"
"43874","3770"
"43875","70359"
"43876","16034"
"43877","34497"
"43878","76706"
"43879","16408"
"43879","38347"
"43880","7047"
"43880","3595"
"43881","104198"
"43882","77002"
"43883","101840"
"43883","41290"
"43884","36085"
"43884","65599"
"43885","89070"
"43885","108359"
"43886","74902"
"43887","103718"
"43887","8320"
"43888","68172"
"43889","108533"
"43890","47133"
"43890","67727"
"43891","6984"
"43892","94882"
"43892","34776"
"43893","106261"
"43894","94967"
"43894","33598"
"43895","7938"
"43896","3883"
"43897","79191"
"43898","42145"
"43898","32635"
"43899","100203"
"43900","75265"
"43901","17713"
"43901","24411"
"43902","18187"
"43902","23831"
"43903","35600"
"43904","200"
"43904","80687"
"43905","70071"
"43905","33150"
"43906","12507"
"43907","101153"
"43908","88384"
"43908","104644"
"43909","98301"
"43909","25173"
"43910","96803"
"43910","59419"
"43911","27870"
"43912","65625"
"43912","26709"
"43913","32211"
"43913","96793"
"43914","99"
"43915","107602"
"43916","45655"
"43917","104523"
"43917","52988"
"43918","56330"
"43918","13697"
"43919","76970"
"43920","12089"
"43921","37401"
"43922","100579"
"43922","26073"
"43923","93714"
"43923","67582"
"43924","99264"
"43924","81660"
"43925","11347"
"43925","52195"
"43926","315"
"43926","104393"
"43927","51336"
"43928","65033"
"43929","16037"
"43929","58073"
"43930","47795"
"43930","22429"
"43931","5663"
"43931","81595"
"43932","67921"
"43933","15801"
"43934","22717"
"43934","11496"
"43935","105579"
"43935","81699"
"43936","52043"
"43937","44603"
"43938","22993"
"43939","57931"
"43940","380"
"43941","93454"
"43942","48171"
"43943","14793"
"43943","57437"
"43944","81185"
"43944","46097"
"43945","96529"
"43945","51756"
"43946","103675"
"43946","27174"
"43947","95579"
"43947","102330"
"43948","99938"
"43948","23128"
"43949","54667"
"43949","18030"
"43950","43409"
"43951","56393"
"43951","109473"
"43952","86741"
"43953","25760"
"43953","11837"
"43954","28299"
"43955","66766"
"43955","18785"
"43956","85885"
"43956","56105"
"43957","101806"
"43958","37217"
"43959","65947"
"43959","77562"
"43960","25857"
"43960","27685"
"43961","101970"
"43961","62704"
"43962","94035"
"43962","106991"
"43963","26046"
"43963","102648"
"43964","71134"
"43964","1735"
"43965","5405"
"43965","51491"
"43966","90124"
"43967","9824"
"43967","16161"
"43968","66430"
"43969","74169"
"43970","55466"
"43970","28340"
"43971","54715"
"43971","25840"
"43972","17061"
"43973","21895"
"43973","79568"
"43974","98800"
"43974","62761"
"43975","87513"
"43975","32226"
"43976","648"
"43977","84918"
"43978","60331"
"43978","7746"
"43979","98121"
"43980","67402"
"43981","2930"
"43981","64101"
"43982","505"
"43982","97531"
"43983","58910"
"43983","91045"
"43984","70178"
"43985","34582"
"43985","23113"
"43986","105687"
"43987","75914"
"43988","88175"
"43988","31652"
"43989","33830"
"43990","13836"
"43990","27665"
"43991","67664"
"43991","49972"
"43992","47993"
"43993","64898"
"43993","15341"
"43994","28227"
"43995","29568"
"43995","55002"
"43996","46691"
"43997","94082"
"43997","66457"
"43998","18577"
"43999","64494"
"44000","100469"
"44000","55882"
"44001","44784"
"44002","75213"
"44003","5471"
"44003","63029"
"44004","21611"
"44005","20417"
"44005","11322"
"44006","40897"
"44007","41499"
"44008","5318"
"44008","42961"
"44009","13913"
"44009","55372"
"44010","15382"
"44011","108084"
"44011","47471"
"44012","96607"
"44012","18922"
"44013","7059"
"44014","81435"
"44014","108543"
"44015","42365"
"44016","91619"
"44017","62181"
"44017","89110"
"44018","91983"
"44019","10850"
"44019","51870"
"44020","87234"
"44021","19633"
"44021","104158"
"44022","29945"
"44023","37834"
"44023","8798"
"44024","69506"
"44025","96965"
"44025","95176"
"44026","90987"
"44027","80237"
"44028","29726"
"44028","5133"
"44029","106331"
"44029","46095"
"44030","96950"
"44030","77307"
"44031","32922"
"44032","88851"
"44033","2775"
"44034","86739"
"44034","8530"
"44035","16957"
"44036","21488"
"44037","47373"
"44038","80817"
"44039","25032"
"44040","74007"
"44040","4762"
"44041","43480"
"44041","108991"
"44042","19933"
"44043","74720"
"44044","19516"
"44045","56480"
"44045","83658"
"44046","61100"
"44046","81063"
"44047","41159"
"44048","31615"
"44049","28510"
"44050","62103"
"44050","60647"
"44051","89845"
"44051","91869"
"44052","96856"
"44053","56372"
"44053","75414"
"44054","16900"
"44055","7296"
"44056","99449"
"44057","12244"
"44058","39052"
"44059","6634"
"44059","107721"
"44060","37921"
"44060","1693"
"44061","23311"
"44062","106156"
"44063","99685"
"44064","64530"
"44065","88991"
"44065","43432"
"44066","37567"
"44067","54503"
"44068","33780"
"44068","34131"
"44069","74232"
"44070","33572"
"44071","16321"
"44072","85694"
"44073","103915"
"44073","94301"
"44074","98663"
"44074","11387"
"44075","2663"
"44075","69191"
"44076","59482"
"44076","47969"
"44077","109868"
"44077","5561"
"44078","15406"
"44079","98211"
"44079","59953"
"44080","81811"
"44081","39283"
"44081","105425"
"44082","42089"
"44082","10133"
"44083","86577"
"44084","21316"
"44084","73511"
"44085","57988"
"44085","94844"
"44086","99678"
"44086","7865"
"44087","11231"
"44088","94374"
"44088","52954"
"44089","26415"
"44090","5331"
"44090","107122"
"44091","20604"
"44092","65767"
"44093","99461"
"44094","20833"
"44095","85192"
"44096","74252"
"44097","74744"
"44098","31105"
"44098","80410"
"44099","95485"
"44099","49506"
"44100","27592"
"44100","51841"
"44101","109407"
"44102","70295"
"44102","18168"
"44103","20455"
"44104","102253"
"44105","15599"
"44106","18051"
"44107","23625"
"44107","101887"
"44108","54364"
"44108","52029"
"44109","12814"
"44109","74341"
"44110","8824"
"44111","78522"
"44111","83054"
"44112","101235"
"44112","40335"
"44113","39972"
"44114","23613"
"44114","6090"
"44115","92708"
"44116","106590"
"44116","91316"
"44117","54292"
"44118","57671"
"44119","5595"
"44120","26539"
"44120","53250"
"44121","55371"
"44122","4413"
"44122","63515"
"44123","40134"
"44124","80720"
"44124","34525"
"44125","89830"
"44125","43988"
"44126","47858"
"44127","42436"
"44127","108647"
"44128","39661"
"44128","67655"
"44129","85379"
"44129","101755"
"44130","28949"
"44130","104777"
"44131","33906"
"44131","33092"
"44132","3700"
"44132","15480"
"44133","108675"
"44134","104584"
"44135","53847"
"44135","97068"
"44136","18901"
"44137","44538"
"44137","105723"
"44138","73079"
"44139","9483"
"44140","64592"
"44140","85162"
"44141","21149"
"44141","5476"
"44142","67621"
"44143","57845"
"44143","1761"
"44144","102405"
"44145","62274"
"44146","62953"
"44147","62811"
"44147","70071"
"44148","50353"
"44149","83687"
"44150","49628"
"44150","39662"
"44151","43904"
"44151","24826"
"44152","14772"
"44153","26453"
"44153","38991"
"44154","87697"
"44155","104958"
"44155","29778"
"44156","22956"
"44157","16924"
"44157","74908"
"44158","79425"
"44159","15252"
"44159","39670"
"44160","8181"
"44160","14680"
"44161","105714"
"44162","88433"
"44163","83827"
"44164","22941"
"44164","31144"
"44165","56069"
"44165","88115"
"44166","106217"
"44166","25281"
"44167","34435"
"44168","67801"
"44169","90361"
"44170","49642"
"44170","56486"
"44171","83856"
"44171","87717"
"44172","21332"
"44172","66918"
"44173","46682"
"44174","15558"
"44175","95240"
"44175","88322"
"44176","30628"
"44177","18393"
"44178","3500"
"44179","9056"
"44179","73607"
"44180","109934"
"44181","5103"
"44181","90154"
"44182","59545"
"44183","13092"
"44184","29679"
"44185","51332"
"44186","81117"
"44187","34984"
"44188","87320"
"44188","33651"
"44189","85665"
"44189","86662"
"44190","99733"
"44191","39912"
"44191","69362"
"44192","7285"
"44192","1213"
"44193","7206"
"44193","83302"
"44194","51516"
"44194","95239"
"44195","49067"
"44196","40926"
"44196","85584"
"44197","13925"
"44197","68394"
"44198","23283"
"44199","22077"
"44200","24333"
"44200","90314"
"44201","65735"
"44202","25873"
"44203","33350"
"44203","51769"
"44204","10391"
"44205","25334"
"44205","96601"
"44206","54971"
"44207","31103"
"44208","2129"
"44209","70114"
"44209","81647"
"44210","24094"
"44210","79772"
"44211","34652"
"44211","4557"
"44212","84095"
"44212","4729"
"44213","44278"
"44214","316"
"44215","10171"
"44215","70786"
"44216","92739"
"44216","16069"
"44217","63661"
"44217","36306"
"44218","36031"
"44219","75000"
"44219","18817"
"44220","29717"
"44220","27784"
"44221","25076"
"44221","89634"
"44222","53944"
"44222","78904"
"44223","12316"
"44224","78456"
"44224","64992"
"44225","33062"
"44225","63240"
"44226","92483"
"44227","40662"
"44228","47539"
"44229","16286"
"44230","88633"
"44230","65852"
"44231","108584"
"44232","47818"
"44232","46105"
"44233","32001"
"44233","108040"
"44234","89918"
"44235","64368"
"44235","17441"
"44236","99256"
"44237","62369"
"44238","67976"
"44238","66963"
"44239","43939"
"44239","47482"
"44240","89255"
"44240","76782"
"44241","83973"
"44241","37092"
"44242","41513"
"44243","46364"
"44244","45737"
"44244","106246"
"44245","37837"
"44246","109042"
"44247","71022"
"44247","16827"
"44248","4181"
"44248","38733"
"44249","43751"
"44249","29922"
"44250","46964"
"44250","89456"
"44251","6427"
"44252","25007"
"44253","7025"
"44254","102156"
"44255","78950"
"44256","43696"
"44256","91824"
"44257","65579"
"44257","93683"
"44258","57367"
"44259","27463"
"44260","82449"
"44261","75968"
"44262","34363"
"44262","15553"
"44263","11758"
"44263","45048"
"44264","82610"
"44264","1228"
"44265","13345"
"44266","35762"
"44267","39449"
"44268","103850"
"44268","13519"
"44269","58400"
"44269","51923"
"44270","99465"
"44270","11731"
"44271","68078"
"44272","33381"
"44272","52849"
"44273","53649"
"44273","46275"
"44274","97777"
"44274","38219"
"44275","50268"
"44276","91061"
"44276","28569"
"44277","47027"
"44278","36962"
"44279","33918"
"44280","320"
"44281","33256"
"44281","43697"
"44282","64863"
"44283","21692"
"44284","4479"
"44284","23591"
"44285","89342"
"44286","63919"
"44286","22521"
"44287","89042"
"44287","6405"
"44288","12114"
"44288","23887"
"44289","30184"
"44289","52655"
"44290","14614"
"44291","16271"
"44292","32976"
"44292","106264"
"44293","33189"
"44293","52357"
"44294","40221"
"44294","73170"
"44295","9885"
"44296","68784"
"44297","10853"
"44298","88891"
"44298","49660"
"44299","49076"
"44300","23184"
"44300","87779"
"44301","41076"
"44301","81042"
"44302","93882"
"44302","32616"
"44303","94396"
"44303","80109"
"44304","24189"
"44305","78388"
"44306","7008"
"44307","44940"
"44308","7391"
"44309","25650"
"44309","49998"
"44310","24340"
"44310","49662"
"44311","84314"
"44312","69503"
"44312","8008"
"44313","43146"
"44313","103502"
"44314","5066"
"44315","19149"
"44316","8193"
"44317","105721"
"44318","85242"
"44319","69692"
"44319","109826"
"44320","81352"
"44321","22056"
"44321","5742"
"44322","18802"
"44322","75990"
"44323","34652"
"44323","744"
"44324","16553"
"44324","17658"
"44325","63003"
"44325","49440"
"44326","62851"
"44327","25157"
"44327","48839"
"44328","59437"
"44328","356"
"44329","12900"
"44329","12669"
"44330","49419"
"44331","4419"
"44331","100056"
"44332","10914"
"44333","65522"
"44334","46680"
"44334","66633"
"44335","29193"
"44336","32827"
"44337","68216"
"44338","6545"
"44338","66664"
"44339","71289"
"44340","61100"
"44340","3107"
"44341","29091"
"44341","86006"
"44342","7653"
"44343","40548"
"44343","25290"
"44344","70143"
"44345","35954"
"44345","73416"
"44346","71370"
"44347","8285"
"44348","92211"
"44348","62429"
"44349","106701"
"44349","14186"
"44350","11620"
"44351","3371"
"44351","39933"
"44352","52665"
"44353","76722"
"44354","6527"
"44355","40749"
"44356","99392"
"44356","27146"
"44357","85472"
"44357","100860"
"44358","51227"
"44358","30767"
"44359","73604"
"44359","13659"
"44360","58915"
"44360","51291"
"44361","34263"
"44362","75636"
"44363","9555"
"44363","108804"
"44364","93886"
"44365","32742"
"44365","45654"
"44366","40448"
"44366","33445"
"44367","8982"
"44367","26752"
"44368","20314"
"44368","36034"
"44369","58552"
"44370","18822"
"44371","58453"
"44371","108897"
"44372","47323"
"44372","25505"
"44373","71327"
"44374","36152"
"44375","50880"
"44375","78957"
"44376","84638"
"44376","64130"
"44377","44688"
"44377","50051"
"44378","71465"
"44378","96314"
"44379","11464"
"44379","44208"
"44380","77169"
"44381","57475"
"44381","21246"
"44382","25195"
"44382","24236"
"44383","7866"
"44383","88839"
"44384","98351"
"44385","50355"
"44386","75667"
"44386","53897"
"44387","15614"
"44387","29607"
"44388","70029"
"44388","103258"
"44389","92893"
"44389","1751"
"44390","74618"
"44391","46279"
"44392","61898"
"44393","43363"
"44394","91739"
"44394","93476"
"44395","2138"
"44396","15971"
"44397","106207"
"44398","79059"
"44399","75935"
"44399","18232"
"44400","106432"
"44400","20936"
"44401","24141"
"44401","66532"
"44402","22274"
"44402","33833"
"44403","65177"
"44403","92776"
"44404","51716"
"44404","15094"
"44405","24044"
"44406","60716"
"44406","21968"
"44407","89060"
"44408","73625"
"44409","83021"
"44410","55991"
"44411","74517"
"44412","71029"
"44412","21221"
"44413","92808"
"44414","61570"
"44415","20322"
"44415","51380"
"44416","30774"
"44416","67807"
"44417","105560"
"44418","40739"
"44418","81321"
"44419","52428"
"44419","69925"
"44420","19580"
"44421","59173"
"44422","50236"
"44422","1783"
"44423","61566"
"44423","71576"
"44424","55496"
"44424","93470"
"44425","14273"
"44426","36092"
"44426","1691"
"44427","49621"
"44428","102211"
"44429","43561"
"44430","56391"
"44430","101194"
"44431","97753"
"44431","85722"
"44432","37815"
"44433","6836"
"44434","93498"
"44434","39327"
"44435","21284"
"44435","67454"
"44436","24969"
"44437","11605"
"44438","104105"
"44438","41223"
"44439","74876"
"44440","104648"
"44440","97475"
"44441","105413"
"44441","33252"
"44442","46592"
"44443","54119"
"44443","77528"
"44444","106592"
"44444","42332"
"44445","82798"
"44446","13561"
"44447","69641"
"44447","33847"
"44448","12656"
"44449","96175"
"44450","20360"
"44451","32823"
"44451","49201"
"44452","100049"
"44452","72082"
"44453","105641"
"44454","94992"
"44454","62756"
"44455","108132"
"44455","68762"
"44456","92888"
"44457","68352"
"44458","66786"
"44459","44079"
"44460","71196"
"44460","50854"
"44461","49403"
"44462","31418"
"44462","56664"
"44463","19031"
"44464","17629"
"44464","4663"
"44465","76706"
"44465","88980"
"44466","61891"
"44466","56698"
"44467","92114"
"44468","105120"
"44468","15360"
"44469","55081"
"44469","42817"
"44470","100450"
"44470","14773"
"44471","40453"
"44472","27663"
"44472","4373"
"44473","26178"
"44474","27850"
"44474","93640"
"44475","52928"
"44475","92339"
"44476","48117"
"44476","48595"
"44477","26946"
"44478","30244"
"44478","10596"
"44479","59816"
"44479","100555"
"44480","9066"
"44480","2979"
"44481","88521"
"44482","84926"
"44483","28822"
"44484","83175"
"44485","84112"
"44485","45605"
"44486","100106"
"44486","90807"
"44487","33793"
"44488","87830"
"44489","58764"
"44490","25162"
"44490","12709"
"44491","34501"
"44491","38291"
"44492","64530"
"44492","38008"
"44493","71041"
"44493","55381"
"44494","48800"
"44494","34201"
"44495","70433"
"44496","86079"
"44496","33390"
"44497","90160"
"44498","17842"
"44498","91378"
"44499","101080"
"44500","105034"
"44501","59589"
"44502","102604"
"44502","36390"
"44503","38867"
"44503","25091"
"44504","59344"
"44505","107226"
"44506","70406"
"44507","78884"
"44507","94705"
"44508","37802"
"44509","25175"
"44510","68887"
"44511","7014"
"44512","98386"
"44512","8266"
"44513","106235"
"44513","101900"
"44514","71408"
"44514","41050"
"44515","97749"
"44515","79564"
"44516","86068"
"44517","41148"
"44517","97538"
"44518","31919"
"44519","2031"
"44519","103918"
"44520","97191"
"44521","41691"
"44522","85780"
"44523","78505"
"44523","9996"
"44524","29501"
"44525","90083"
"44525","98235"
"44526","75180"
"44527","57693"
"44528","9315"
"44528","103988"
"44529","16811"
"44529","38481"
"44530","39944"
"44530","6755"
"44531","96763"
"44532","92085"
"44533","99227"
"44533","26456"
"44534","24324"
"44534","10771"
"44535","20763"
"44535","55793"
"44536","17444"
"44536","30695"
"44537","25012"
"44538","19863"
"44538","71165"
"44539","59547"
"44540","104769"
"44540","82244"
"44541","103861"
"44542","33148"
"44543","29320"
"44544","32347"
"44544","9076"
"44545","63782"
"44546","4987"
"44547","23565"
"44548","77312"
"44549","109281"
"44550","55259"
"44550","95736"
"44551","72806"
"44551","72390"
"44552","99540"
"44553","41691"
"44554","47191"
"44555","102293"
"44556","54632"
"44557","33671"
"44558","17611"
"44558","3357"
"44559","84858"
"44559","12949"
"44560","101108"
"44560","46775"
"44561","11588"
"44562","81859"
"44562","18228"
"44563","96479"
"44563","3448"
"44564","20204"
"44565","82071"
"44565","73968"
"44566","53061"
"44566","21710"
"44567","8213"
"44567","22783"
"44568","26752"
"44568","82068"
"44569","53291"
"44569","64687"
"44570","70316"
"44571","76132"
"44572","19051"
"44572","42090"
"44573","34813"
"44573","13655"
"44574","12799"
"44574","39996"
"44575","91167"
"44575","3151"
"44576","80035"
"44576","78564"
"44577","58869"
"44578","49151"
"44579","44779"
"44579","34624"
"44580","2663"
"44581","84967"
"44581","1694"
"44582","104206"
"44583","16454"
"44584","84065"
"44585","9412"
"44586","75044"
"44587","102568"
"44587","59831"
"44588","35750"
"44588","48793"
"44589","54159"
"44590","17423"
"44591","88108"
"44591","109298"
"44592","6499"
"44592","59703"
"44593","57675"
"44594","107787"
"44595","62726"
"44596","94300"
"44597","62233"
"44597","45929"
"44598","90729"
"44599","76365"
"44599","56805"
"44600","23644"
"44601","71460"
"44602","43217"
"44602","44234"
"44603","56789"
"44603","27894"
"44604","25709"
"44604","84320"
"44605","18004"
"44606","45429"
"44606","13309"
"44607","20597"
"44608","2190"
"44609","26277"
"44610","79242"
"44611","56591"
"44612","59007"
"44613","19747"
"44614","46801"
"44615","25406"
"44616","53014"
"44616","36878"
"44617","47735"
"44618","11631"
"44619","23274"
"44620","74108"
"44620","44095"
"44621","45126"
"44622","41896"
"44622","66384"
"44623","42392"
"44624","37928"
"44625","30397"
"44626","50820"
"44627","28940"
"44628","44317"
"44629","18392"
"44629","10573"
"44630","290"
"44631","42616"
"44632","79517"
"44632","35130"
"44633","50544"
"44634","42996"
"44635","39548"
"44635","60951"
"44636","37585"
"44636","96458"
"44637","25827"
"44637","55772"
"44638","8716"
"44639","63836"
"44640","69426"
"44640","103074"
"44641","13632"
"44642","53238"
"44643","97562"
"44644","97567"
"44645","86573"
"44645","37362"
"44646","41208"
"44647","63772"
"44647","92430"
"44648","78770"
"44649","50368"
"44649","77897"
"44650","84713"
"44650","82151"
"44651","28422"
"44651","18114"
"44652","69075"
"44652","75559"
"44653","42486"
"44653","20490"
"44654","103287"
"44654","30511"
"44655","7098"
"44656","60519"
"44657","81618"
"44658","102010"
"44658","84677"
"44659","88612"
"44659","28117"
"44660","50380"
"44660","33430"
"44661","62114"
"44662","60076"
"44663","70439"
"44663","49427"
"44664","29243"
"44665","17098"
"44666","48492"
"44666","93396"
"44667","36329"
"44668","42277"
"44669","16094"
"44670","64151"
"44670","14870"
"44671","51495"
"44672","63799"
"44672","76355"
"44673","98119"
"44674","28021"
"44674","49750"
"44675","32351"
"44675","79665"
"44676","39805"
"44677","27811"
"44677","93986"
"44678","14140"
"44679","43196"
"44679","61412"
"44680","24147"
"44681","106952"
"44682","103591"
"44683","32903"
"44683","46069"
"44684","88786"
"44684","61413"
"44685","26609"
"44686","52545"
"44687","58687"
"44688","82567"
"44688","89572"
"44689","91221"
"44690","90300"
"44690","17406"
"44691","77374"
"44692","92885"
"44692","105370"
"44693","46442"
"44694","45076"
"44694","71397"
"44695","31811"
"44696","31023"
"44697","88368"
"44697","108751"
"44698","61366"
"44699","85028"
"44700","106289"
"44701","53709"
"44702","57970"
"44703","76024"
"44703","92009"
"44704","94466"
"44704","13820"
"44705","83208"
"44706","41600"
"44707","10764"
"44707","78449"
"44708","54476"
"44709","82883"
"44709","64940"
"44710","103095"
"44710","38027"
"44711","91852"
"44712","40243"
"44713","44140"
"44714","36952"
"44714","100406"
"44715","3207"
"44716","50859"
"44716","2788"
"44717","34197"
"44717","33881"
"44718","58924"
"44719","43161"
"44720","95881"
"44720","50957"
"44721","88967"
"44721","106439"
"44722","7456"
"44722","52828"
"44723","24870"
"44724","65032"
"44724","31952"
"44725","99328"
"44726","36007"
"44727","109863"
"44727","60490"
"44728","105878"
"44729","42368"
"44729","109408"
"44730","98854"
"44730","107812"
"44731","85633"
"44731","68774"
"44732","58418"
"44732","42273"
"44733","8377"
"44733","56629"
"44734","14741"
"44734","71869"
"44735","69149"
"44735","24668"
"44736","59248"
"44737","107412"
"44737","16864"
"44738","35040"
"44738","9526"
"44739","69711"
"44740","69256"
"44740","16222"
"44741","78392"
"44742","3007"
"44742","71835"
"44743","47045"
"44743","54295"
"44744","30543"
"44745","42920"
"44745","100215"
"44746","89171"
"44747","87294"
"44747","14059"
"44748","103145"
"44748","10165"
"44749","86673"
"44750","11694"
"44751","74712"
"44751","4114"
"44752","49376"
"44753","104451"
"44753","60039"
"44754","34060"
"44754","44034"
"44755","17011"
"44756","60983"
"44756","69427"
"44757","54067"
"44758","8190"
"44759","18179"
"44760","71750"
"44760","37476"
"44761","43241"
"44762","71642"
"44762","98012"
"44763","32303"
"44763","61124"
"44764","109955"
"44764","16709"
"44765","20058"
"44766","88616"
"44766","75306"
"44767","2693"
"44768","56500"
"44769","93467"
"44770","41862"
"44770","107753"
"44771","91593"
"44772","53043"
"44773","35598"
"44773","39263"
"44774","49819"
"44774","2310"
"44775","11658"
"44775","47579"
"44776","36161"
"44776","26480"
"44777","23683"
"44777","51498"
"44778","10159"
"44779","93491"
"44779","21438"
"44780","85298"
"44780","15933"
"44781","32968"
"44782","46491"
"44782","40921"
"44783","43140"
"44784","52627"
"44785","52846"
"44785","2891"
"44786","43675"
"44786","34085"
"44787","82298"
"44788","70192"
"44789","105451"
"44789","14539"
"44790","3970"
"44791","9521"
"44791","4457"
"44792","34090"
"44792","58709"
"44793","77814"
"44793","16355"
"44794","105311"
"44794","89541"
"44795","55533"
"44795","42011"
"44796","102007"
"44796","102912"
"44797","45532"
"44797","62416"
"44798","92448"
"44799","107065"
"44799","24125"
"44800","71351"
"44801","3804"
"44801","12297"
"44802","61662"
"44803","88252"
"44804","65256"
"44804","41219"
"44805","13881"
"44806","25254"
"44806","8671"
"44807","100676"
"44808","71727"
"44809","34684"
"44809","53876"
"44810","89928"
"44811","101964"
"44811","85400"
"44812","43737"
"44812","41776"
"44813","62563"
"44814","51245"
"44815","16139"
"44816","105488"
"44817","10570"
"44818","29022"
"44818","91597"
"44819","74349"
"44820","52522"
"44820","86793"
"44821","51144"
"44821","57901"
"44822","70648"
"44823","38857"
"44824","90040"
"44824","22351"
"44825","40141"
"44825","55683"
"44826","66274"
"44827","46007"
"44827","73244"
"44828","5612"
"44829","1108"
"44830","96759"
"44831","14004"
"44831","103578"
"44832","64795"
"44833","101788"
"44833","64949"
"44834","20760"
"44835","34464"
"44835","24598"
"44836","36256"
"44836","73066"
"44837","108035"
"44837","2822"
"44838","57818"
"44838","107085"
"44839","69981"
"44839","53211"
"44840","66681"
"44840","77612"
"44841","16769"
"44842","51952"
"44843","1037"
"44844","103746"
"44845","109845"
"44846","10122"
"44846","43133"
"44847","53551"
"44848","98035"
"44848","37257"
"44849","25186"
"44850","22707"
"44851","63418"
"44851","52320"
"44852","43604"
"44852","8724"
"44853","84492"
"44854","73127"
"44854","4260"
"44855","61219"
"44855","69525"
"44856","99163"
"44857","6121"
"44857","7092"
"44858","96494"
"44858","58240"
"44859","79943"
"44859","13480"
"44860","79275"
"44861","97483"
"44861","95271"
"44862","65870"
"44862","35230"
"44863","103907"
"44864","8089"
"44865","70054"
"44866","40899"
"44866","73051"
"44867","65471"
"44868","91993"
"44869","102978"
"44869","27236"
"44870","27209"
"44870","8539"
"44871","10040"
"44872","27139"
"44873","106509"
"44873","61630"
"44874","28489"
"44874","78310"
"44875","52445"
"44876","97572"
"44876","38992"
"44877","21244"
"44878","40528"
"44878","94099"
"44879","5151"
"44880","24102"
"44881","54918"
"44882","70007"
"44883","30598"
"44883","1721"
"44884","10644"
"44885","62349"
"44886","82881"
"44887","95470"
"44887","109163"
