"BookID","AuthorID"
"39135","81267"
"39136","99969"
"39137","61300"
"39137","85171"
"39138","79500"
"39138","66850"
"39139","86830"
"39139","98363"
"39140","72848"
"39141","60684"
"39142","54951"
"39142","29859"
"39143","16064"
"39143","23700"
"39144","51611"
"39144","56919"
"39144","94022"
"39145","5304"
"39145","4436"
"39145","96929"
"39146","7867"
"39147","33482"
"39147","52427"
"39147","4971"
"39148","81184"
"39148","69008"
"39149","86984"
"39150","21704"
"39151","24889"
"39151","99553"
"39151","79870"
"39152","78300"
"39152","40642"
"39153","77300"
"39153","25263"
"39153","18401"
"39154","71078"
"39154","48262"
"39154","13934"
"39155","34153"
"39155","61425"
"39155","10338"
"39156","53550"
"39156","63993"
"39156","47908"
"39157","47525"
"39157","70573"
"39158","89482"
"39159","99036"
"39159","63251"
"39159","83654"
"39160","45027"
"39161","5601"
"39161","27119"
"39161","91043"
"39162","25581"
"39163","73030"
"39163","12760"
"39164","98769"
"39165","41439"
"39166","36518"
"39167","42181"
"39167","98098"
"39167","43239"
"39168","24751"
"39168","78302"
"39169","70169"
"39170","22465"
"39170","49295"
"39170","1597"
"39171","23164"
"39171","21650"
"39172","82857"
"39172","78313"
"39173","55742"
"39173","42092"
"39173","107690"
"39174","57175"
"39175","94970"
"39175","63453"
"39175","14710"
"39176","109551"
"39176","12564"
"39177","61840"
"39178","69648"
"39179","92428"
"39179","89046"
"39179","35611"
"39180","10485"
"39181","44475"
"39181","43119"
"39182","3862"
"39182","102340"
"39182","17100"
"39183","11975"
"39183","97700"
"39184","66188"
"39184","77758"
"39185","41735"
"39185","19191"
"39185","103800"
"39186","65869"
"39186","22264"
"39186","31023"
"39187","106057"
"39187","22242"
"39188","15289"
"39188","42559"
"39188","87682"
"39189","46013"
"39190","43329"
"39190","6674"
"39190","29942"
"39191","33456"
"39191","44431"
"39191","93805"
"39192","69213"
"39192","12531"
"39192","50703"
"39193","49171"
"39194","82897"
"39194","101833"
"39195","12658"
"39195","16554"
"39196","2808"
"39196","22127"
"39196","65611"
"39197","88644"
"39197","3169"
"39198","58759"
"39199","12263"
"39200","90232"
"39200","104131"
"39201","39869"
"39201","106733"
"39202","103248"
"39202","38987"
"39203","94586"
"39203","105749"
"39204","55641"
"39204","88049"
"39205","47337"
"39205","99327"
"39205","2578"
"39206","58891"
"39206","49493"
"39206","74910"
"39207","108920"
"39208","56483"
"39208","2759"
"39209","55872"
"39209","102169"
"39209","22885"
"39210","96559"
"39210","2753"
"39211","82618"
"39211","100526"
"39211","99002"
"39212","25759"
"39212","7522"
"39213","6391"
"39213","67828"
"39213","42759"
"39214","105300"
"39214","83694"
"39215","44062"
"39215","57413"
"39215","104650"
"39216","68092"
"39216","46449"
"39216","12295"
"39217","44547"
"39217","69049"
"39218","82144"
"39218","74240"
"39219","27639"
"39220","91368"
"39220","528"
"39220","17637"
"39221","100525"
"39221","52381"
"39222","94419"
"39222","26477"
"39223","49487"
"39223","50882"
"39224","12425"
"39224","109206"
"39224","25408"
"39225","100368"
"39225","104631"
"39225","37608"
"39226","64691"
"39226","25549"
"39227","14295"
"39227","31045"
"39227","47507"
"39228","36544"
"39228","21299"
"39229","100397"
"39229","44744"
"39230","40980"
"39230","34449"
"39230","40691"
"39231","77781"
"39231","60180"
"39232","79347"
"39232","94327"
"39233","63349"
"39234","34154"
"39234","61769"
"39234","41668"
"39235","65867"
"39236","9823"
"39236","74550"
"39236","72935"
"39237","63772"
"39238","1405"
"39238","79329"
"39238","437"
"39239","32405"
"39239","44872"
"39240","95401"
"39240","47768"
"39240","62608"
"39241","92619"
"39242","72210"
"39242","51508"
"39243","38944"
"39244","13726"
"39245","43253"
"39245","97621"
"39246","39852"
"39246","4729"
"39246","35328"
"39247","220"
"39247","59407"
"39247","23768"
"39248","56427"
"39248","7443"
"39248","5287"
"39249","45075"
"39249","67783"
"39250","5725"
"39251","58677"
"39251","51816"
"39251","75837"
"39252","17321"
"39252","93993"
"39252","11806"
"39253","61410"
"39253","101538"
"39253","19615"
"39254","21009"
"39254","97136"
"39255","95797"
"39255","48318"
"39256","6504"
"39256","99728"
"39256","88422"
"39257","100275"
"39258","104504"
"39258","13811"
"39258","96458"
"39259","26547"
"39259","90161"
"39260","71575"
"39261","93353"
"39261","60147"
"39262","109049"
"39262","30667"
"39263","43530"
"39264","56173"
"39264","56273"
"39264","37145"
"39265","52733"
"39266","105913"
"39267","20684"
"39267","45240"
"39268","17943"
"39268","67624"
"39269","13807"
"39269","6891"
"39270","2989"
"39271","41722"
"39271","106921"
"39272","95124"
"39272","106679"
"39272","8583"
"39273","85983"
"39274","49363"
"39274","49414"
"39274","39088"
"39275","83233"
"39276","23705"
"39276","60726"
"39276","9814"
"39277","56993"
"39277","15792"
"39278","20061"
"39278","104450"
"39278","27354"
"39279","48241"
"39280","12795"
"39280","74990"
"39281","95527"
"39281","37806"
"39281","76786"
"39282","99998"
"39283","17688"
"39283","13687"
"39283","82789"
"39284","84912"
"39284","56551"
"39285","49192"
"39285","103278"
"39285","95967"
"39286","66612"
"39287","6404"
"39287","82702"
"39288","57334"
"39288","67388"
"39288","65597"
"39289","33548"
"39289","109740"
"39290","26514"
"39291","55841"
"39292","24885"
"39292","75311"
"39293","2381"
"39293","4849"
"39294","56646"
"39294","51143"
"39295","78196"
"39295","86432"
"39296","7769"
"39297","109736"
"39298","33336"
"39298","41851"
"39299","49750"
"39299","69205"
"39299","72043"
"39300","74609"
"39300","55655"
"39300","52985"
"39301","42518"
"39302","42210"
"39302","34668"
"39302","89612"
"39303","95085"
"39303","44440"
"39303","78046"
"39304","12526"
"39304","63357"
"39304","78359"
"39305","49960"
"39306","13536"
"39307","102872"
"39307","71564"
"39308","92619"
"39309","38074"
"39309","79528"
"39309","93824"
"39310","6063"
"39310","28233"
"39311","31517"
"39312","51711"
"39313","104887"
"39314","64170"
"39314","29076"
"39315","50460"
"39316","102943"
"39316","6865"
"39316","50432"
"39317","62984"
"39318","48269"
"39319","54638"
"39319","97573"
"39319","13072"
"39320","24427"
"39320","48048"
"39320","10230"
"39321","67943"
"39321","95050"
"39322","63795"
"39323","106160"
"39323","74481"
"39324","51003"
"39324","96184"
"39324","85434"
"39325","58089"
"39326","27747"
"39326","95780"
"39326","61160"
"39327","43929"
"39327","99427"
"39328","45309"
"39328","86810"
"39329","25479"
"39329","67062"
"39329","62118"
"39330","64031"
"39330","35985"
"39330","28853"
"39331","36195"
"39331","98835"
"39331","84582"
"39332","14483"
"39333","93151"
"39333","8747"
"39333","59960"
"39334","94807"
"39335","1236"
"39335","95171"
"39335","88170"
"39336","48652"
"39336","33530"
"39336","74501"
"39337","3902"
"39337","36810"
"39338","86752"
"39339","54419"
"39339","5337"
"39340","41812"
"39341","9251"
"39342","27594"
"39343","93346"
"39343","47246"
"39343","100855"
"39344","79379"
"39345","88829"
"39346","80793"
"39346","42640"
"39347","96418"
"39348","82731"
"39349","103946"
"39350","37347"
"39350","3076"
"39351","7259"
"39352","11439"
"39352","11110"
"39352","1573"
"39353","37075"
"39353","12460"
"39354","70818"
"39355","109743"
"39355","13953"
"39355","32769"
"39356","84885"
"39356","104233"
"39357","53391"
"39357","97929"
"39358","63737"
"39359","59511"
"39360","16169"
"39360","46815"
"39360","20742"
"39361","107118"
"39361","29988"
"39362","109848"
"39363","26734"
"39364","56018"
"39365","48404"
"39365","27194"
"39366","46770"
"39367","103427"
"39367","42845"
"39367","74358"
"39368","87009"
"39369","48197"
"39369","28521"
"39370","101012"
"39370","95858"
"39371","50982"
"39371","42608"
"39372","88493"
"39373","70016"
"39373","104604"
"39374","42125"
"39374","54699"
"39374","77492"
"39375","33304"
"39376","102319"
"39377","4523"
"39377","47726"
"39377","95013"
"39378","36728"
"39378","92227"
"39379","32008"
"39380","20196"
"39380","78164"
"39381","94218"
"39382","37825"
"39382","79764"
"39382","26473"
"39383","75557"
"39384","727"
"39385","70211"
"39385","29972"
"39385","44201"
"39386","103431"
"39386","75786"
"39387","63680"
"39387","62526"
"39387","71408"
"39388","21965"
"39388","56001"
"39389","20083"
"39390","22600"
"39391","52845"
"39391","47388"
"39391","88109"
"39392","65843"
"39393","77005"
"39393","65592"
"39394","75740"
"39394","18994"
"39394","91622"
"39395","63580"
"39395","109723"
"39395","62767"
"39396","73804"
"39397","13458"
"39397","18425"
"39397","91773"
"39398","46715"
"39399","76085"
"39399","2434"
"39400","5121"
"39400","66948"
"39400","47093"
"39401","72213"
"39401","3096"
"39402","89975"
"39402","56308"
"39402","95593"
"39403","43066"
"39403","25311"
"39404","23684"
"39405","31050"
"39406","104290"
"39406","68913"
"39407","26565"
"39407","106755"
"39408","109311"
"39408","73993"
"39408","86972"
"39409","76308"
"39410","109571"
"39410","39923"
"39410","6628"
"39411","78418"
"39411","48978"
"39411","99480"
"39412","15437"
"39412","105632"
"39413","44017"
"39414","109374"
"39414","53058"
"39415","101073"
"39415","88356"
"39416","53805"
"39417","51442"
"39418","80159"
"39418","18298"
"39418","40167"
"39419","104199"
"39419","32061"
"39420","28092"
"39420","70838"
"39420","44424"
"39421","47718"
"39422","30155"
"39422","83788"
"39422","6714"
"39423","45226"
"39424","22001"
"39424","20140"
"39424","24883"
"39425","45029"
"39425","44510"
"39425","9809"
"39426","56798"
"39427","6517"
"39428","27700"
"39429","73073"
"39429","7884"
"39430","40840"
"39430","62646"
"39431","63828"
"39431","31118"
"39431","30349"
"39432","11753"
"39432","23531"
"39432","2700"
"39433","87151"
"39434","22675"
"39434","54394"
"39435","19448"
"39435","93779"
"39436","44290"
"39436","74641"
"39436","55958"
"39437","23793"
"39437","5419"
"39438","102529"
"39439","5004"
"39439","75918"
"39440","16686"
"39440","57587"
"39440","15912"
"39441","32971"
"39441","21412"
"39442","31314"
"39442","51379"
"39443","7466"
"39444","79011"
"39444","75208"
"39444","87630"
"39445","85996"
"39445","104570"
"39445","7586"
"39446","30282"
"39446","73228"
"39446","83108"
"39447","48851"
"39447","104462"
"39447","77191"
"39448","103468"
"39448","97791"
"39448","63363"
"39449","92275"
"39450","42010"
"39451","10695"
"39451","46144"
"39452","36908"
"39453","60468"
"39454","90949"
"39454","94457"
"39454","76069"
"39455","17269"
"39456","2089"
"39456","99374"
"39456","39847"
"39457","23299"
"39457","27529"
"39457","80829"
"39458","67722"
"39458","34508"
"39459","34444"
"39459","76229"
"39460","27370"
"39460","99006"
"39460","79362"
"39461","3427"
"39462","102439"
"39462","104132"
"39462","30094"
"39463","25135"
"39464","47967"
"39464","69314"
"39465","76400"
"39465","4580"
"39465","75586"
"39466","99259"
"39466","8898"
"39467","49642"
"39468","53376"
"39469","42172"
"39470","38526"
"39470","74992"
"39470","97663"
"39471","23121"
"39472","22256"
"39473","7145"
"39473","98000"
"39474","103263"
"39475","39585"
"39476","50474"
"39477","14433"
"39477","92096"
"39477","7998"
"39478","73673"
"39478","19683"
"39478","86471"
"39479","40951"
"39480","106325"
"39480","68496"
"39480","97185"
"39481","97249"
"39482","63383"
"39482","75044"
"39482","70598"
"39483","1264"
"39483","18839"
"39483","24126"
"39484","106209"
"39484","18906"
"39485","12939"
"39486","87971"
"39486","102070"
"39486","8323"
"39487","78387"
"39487","106098"
"39487","38796"
"39488","83376"
"39488","81746"
"39488","97619"
"39489","57811"
"39490","15051"
"39491","30754"
"39491","85480"
"39491","25567"
"39492","22112"
"39493","61523"
"39493","97125"
"39493","71472"
"39494","19636"
"39494","67175"
"39495","95479"
"39495","98574"
"39496","64647"
"39497","60018"
"39497","89263"
"39497","93714"
"39498","108243"
"39499","44902"
"39500","10296"
"39500","101989"
"39501","57007"
"39501","89991"
"39501","79884"
"39502","71795"
"39502","40987"
"39502","80314"
"39503","83263"
"39503","23414"
"39504","11813"
"39504","19051"
"39505","103726"
"39506","81102"
"39507","8841"
"39507","74547"
"39507","63334"
"39508","47692"
"39508","68188"
"39509","15041"
"39510","88448"
"39510","89543"
"39511","52991"
"39511","75702"
"39511","107935"
"39512","65320"
"39512","46740"
"39513","54840"
"39514","39122"
"39514","277"
"39514","56270"
"39515","43337"
"39515","106724"
"39516","81037"
"39516","836"
"39516","101389"
"39517","24688"
"39517","8051"
"39518","90583"
"39518","51616"
"39518","2723"
"39519","51868"
"39520","90283"
"39521","85346"
"39521","79419"
"39522","25209"
"39522","57774"
"39522","35754"
"39523","66078"
"39523","750"
"39524","62934"
"39524","89451"
"39524","54884"
"39525","30132"
"39525","64956"
"39525","100274"
"39526","42780"
"39526","31931"
"39527","86691"
"39527","58998"
"39528","94044"
"39529","97801"
"39530","37869"
"39531","57408"
"39531","19614"
"39531","90415"
"39532","108740"
"39533","77282"
"39534","8056"
"39535","55148"
"39535","28513"
"39535","90318"
"39536","61714"
"39537","615"
"39538","90486"
"39538","100179"
"39539","51828"
"39539","65698"
"39540","56226"
"39540","71824"
"39541","71416"
"39541","62171"
"39542","3144"
"39542","16558"
"39542","72997"
"39543","70615"
"39543","24650"
"39543","14313"
"39544","40610"
"39545","14242"
"39545","34736"
"39545","37659"
"39546","16903"
"39546","47290"
"39547","84795"
"39547","38849"
"39548","65413"
"39548","53772"
"39548","60035"
"39549","31732"
"39549","69138"
"39550","29005"
"39550","100970"
"39551","26094"
"39551","62911"
"39551","85703"
"39552","20583"
"39553","7292"
"39554","90576"
"39554","43467"
"39555","107474"
"39555","43382"
"39555","33786"
"39556","40518"
"39556","61839"
"39557","28936"
"39557","83137"
"39558","89790"
"39559","100380"
"39559","93456"
"39560","29064"
"39561","79707"
"39562","64218"
"39562","65152"
"39562","8565"
"39563","44342"
"39563","72418"
"39564","35335"
"39564","47046"
"39564","15705"
"39565","2629"
"39566","68360"
"39567","31142"
"39567","99962"
"39567","106059"
"39568","55128"
"39568","101829"
"39569","28511"
"39569","66893"
"39569","35715"
"39570","95298"
"39570","90589"
"39570","56686"
"39571","28946"
"39571","6582"
"39572","20757"
"39573","44970"
"39573","28186"
"39573","45104"
"39574","95386"
"39575","87254"
"39575","28958"
"39575","37134"
"39576","78532"
"39577","95620"
"39577","35628"
"39578","61359"
"39578","15630"
"39578","41628"
"39579","52511"
"39580","103609"
"39580","52814"
"39580","5213"
"39581","22668"
"39582","43845"
"39583","100135"
"39583","74246"
"39584","92846"
"39584","70866"
"39585","72542"
"39585","38859"
"39585","87193"
"39586","81191"
"39586","41080"
"39586","14668"
"39587","62238"
"39587","74086"
"39588","57258"
"39588","40195"
"39588","16880"
"39589","74293"
"39590","79426"
"39591","49238"
"39591","75361"
"39591","45875"
"39592","50095"
"39592","46314"
"39592","5544"
"39593","88260"
"39593","13734"
"39594","36233"
"39594","89949"
"39595","14137"
"39595","105254"
"39596","18763"
"39596","74325"
"39596","105540"
"39597","7871"
"39597","49610"
"39597","62666"
"39598","20373"
"39598","69020"
"39598","81732"
"39599","109025"
"39600","18733"
"39600","19592"
"39601","33561"
"39602","67545"
"39602","1235"
"39603","31927"
"39603","59938"
"39604","98786"
"39604","83490"
"39604","79098"
"39605","97575"
"39605","3950"
"39605","61471"
"39606","29916"
"39607","63677"
"39607","35542"
"39607","38702"
"39608","57181"
"39609","22742"
"39609","52185"
"39610","86392"
"39611","27835"
"39611","4828"
"39612","73083"
"39612","54704"
"39613","45070"
"39613","72188"
"39613","30252"
"39614","83417"
"39614","66104"
"39614","107892"
"39615","22759"
"39615","49564"
"39615","53392"
"39616","35458"
"39617","26722"
"39617","4429"
"39617","105210"
"39618","49147"
"39619","20894"
"39619","14494"
"39619","92936"
"39620","65574"
"39620","107759"
"39621","3644"
"39622","99581"
"39623","32072"
"39624","56973"
"39624","105743"
"39625","52318"
"39625","16040"
"39625","86066"
"39626","97034"
"39626","70175"
"39626","57952"
"39627","20841"
"39627","46669"
"39627","87346"
"39628","82876"
"39628","84030"
"39629","56706"
"39629","6036"
"39629","93239"
"39630","25097"
"39630","60656"
"39630","4504"
"39631","46596"
"39632","57947"
"39633","80448"
"39633","86931"
"39634","63632"
"39635","50248"
"39635","21917"
"39636","80803"
"39636","10496"
"39636","62271"
"39637","46097"
"39638","59652"
"39638","66858"
"39639","36210"
"39640","20072"
"39640","17268"
"39641","50784"
"39642","85518"
"39642","58831"
"39643","32655"
"39643","35929"
"39643","25984"
"39644","101583"
"39644","53984"
"39645","81478"
"39645","90562"
"39646","109411"
"39647","45840"
"39647","49489"
"39648","75034"
"39648","28759"
"39648","109769"
"39649","41098"
"39650","20605"
"39650","10253"
"39651","12783"
"39652","86756"
"39652","59979"
"39653","2286"
"39654","109799"
"39654","100061"
"39654","77313"
"39655","101392"
"39655","108145"
"39656","43470"
"39657","41895"
"39657","80920"
"39657","33547"
"39658","9660"
"39658","44441"
"39658","58317"
"39659","94859"
"39659","4034"
"39660","61380"
"39660","71007"
"39661","49381"
"39662","45299"
"39662","57511"
"39662","54532"
"39663","38841"
"39663","68657"
"39664","87388"
"39665","25124"
"39665","93987"
"39665","66773"
"39666","46671"
"39667","105933"
"39668","22711"
"39668","83594"
"39668","4920"
"39669","89523"
"39670","63814"
"39671","105933"
"39671","78054"
"39671","81658"
"39672","14196"
"39672","82443"
"39673","79978"
"39673","75391"
"39673","99596"
"39674","38340"
"39675","24655"
"39676","57935"
"39676","55817"
"39677","26860"
"39678","32948"
"39678","92571"
"39678","10062"
"39679","75173"
"39679","60597"
"39680","61146"
"39680","69166"
"39681","29946"
"39681","45395"
"39682","24283"
"39683","3935"
"39683","67961"
"39683","18617"
"39684","64988"
"39684","58917"
"39685","78553"
"39686","35295"
"39687","29837"
"39687","5410"
"39688","1545"
"39688","99596"
"39689","16062"
"39689","101316"
"39689","30572"
"39690","1184"
"39691","88660"
"39692","41193"
"39692","69557"
"39692","77145"
"39693","48293"
"39693","7395"
"39693","94415"
"39694","32301"
"39694","105413"
"39695","86408"
"39695","8891"
"39695","35391"
"39696","30593"
"39696","105572"
"39696","65858"
"39697","34653"
"39697","90702"
"39698","71020"
"39699","11700"
"39699","74486"
"39699","89721"
"39700","39343"
"39700","21336"
"39700","46677"
"39701","11384"
"39702","97380"
"39702","66011"
"39702","2647"
"39703","23090"
"39703","87242"
"39703","22967"
"39704","102311"
"39705","72038"
"39705","68955"
"39706","86737"
"39706","16793"
"39706","70063"
"39707","99489"
"39707","71258"
"39708","5710"
"39709","34703"
"39709","53722"
"39710","55013"
"39710","73256"
"39710","109423"
"39711","76519"
"39711","24533"
"39712","107270"
"39712","27915"
"39712","37361"
"39713","8014"
"39713","78831"
"39714","34097"
"39715","26774"
"39716","45883"
"39716","28977"
"39716","15855"
"39717","31"
"39718","69984"
"39718","17560"
"39718","68534"
"39719","103979"
"39719","47751"
"39720","15414"
"39720","23792"
"39720","24723"
"39721","100817"
"39721","49705"
"39721","98234"
"39722","85369"
"39722","23394"
"39723","44329"
"39723","98837"
"39724","60460"
"39724","33569"
"39724","89648"
"39725","13417"
"39725","1531"
"39725","95589"
"39726","46540"
"39727","83834"
"39727","85566"
"39728","68092"
"39728","78752"
"39728","69928"
"39729","47631"
"39729","93322"
"39729","91068"
"39730","4193"
"39730","82440"
"39730","40650"
"39731","70520"
"39732","1446"
"39733","39817"
"39734","13373"
"39734","109772"
"39735","43940"
"39736","51475"
"39737","65521"
"39737","58362"
"39737","46102"
"39738","105165"
"39738","14151"
"39738","8451"
"39739","34085"
"39739","103240"
"39739","108511"
"39740","68926"
"39740","23891"
"39741","72984"
"39741","30718"
"39742","52261"
"39742","2195"
"39742","105762"
"39743","98581"
"39743","41266"
"39744","30692"
"39744","38761"
"39745","71543"
"39745","8395"
"39745","83113"
"39746","15352"
"39747","56275"
"39748","44065"
"39748","15991"
"39749","36271"
"39749","95720"
"39750","98468"
"39750","27293"
"39751","105616"
"39751","57852"
"39752","57472"
"39752","75084"
"39753","4012"
"39754","65341"
"39755","95235"
"39755","20455"
"39755","74734"
"39756","38641"
"39757","30723"
"39757","87575"
"39757","80111"
"39758","54726"
"39759","70951"
"39759","80790"
"39759","28625"
"39760","74958"
"39760","23438"
"39761","71184"
"39761","102482"
"39762","68496"
"39762","4076"
"39763","30419"
"39764","45047"
"39765","81643"
"39765","29736"
"39765","59979"
"39766","95629"
"39767","74184"
"39767","104839"
"39767","43484"
"39768","45686"
"39769","41791"
"39769","85480"
"39769","80049"
"39770","7085"
"39770","105465"
"39770","96655"
"39771","75677"
"39771","82750"
"39771","5756"
"39772","9091"
"39773","14433"
"39773","89102"
"39774","18107"
"39774","47492"
"39774","55689"
"39775","72376"
"39776","19330"
"39776","10971"
"39776","49382"
"39777","81017"
"39778","6857"
"39778","25370"
"39779","37870"
"39779","98517"
"39780","61514"
"39780","1781"
"39781","3000"
"39781","64730"
"39781","38504"
"39782","74206"
"39783","109373"
"39783","83463"
"39784","98560"
"39785","82378"
"39785","52614"
"39786","56370"
"39787","99884"
"39787","41470"
"39788","97839"
"39788","15998"
"39788","19743"
"39789","322"
"39789","29869"
"39790","39060"
"39791","93506"
"39791","17863"
"39792","104381"
"39792","77244"
"39793","46976"
"39794","53342"
"39795","98239"
"39796","108125"
"39797","5431"
"39797","46434"
"39798","98196"
"39798","49538"
"39799","51491"
"39799","96938"
"39799","8264"
"39800","22077"
"39801","46886"
"39801","26254"
"39801","20935"
"39802","60960"
"39803","100452"
"39803","825"
"39803","46617"
"39804","55035"
"39804","51323"
"39804","5368"
"39805","44025"
"39805","12225"
"39806","61256"
"39807","94182"
"39808","49732"
"39808","24084"
"39809","13406"
"39809","23165"
"39809","48948"
"39810","43920"
"39811","50241"
"39811","33363"
"39812","63465"
"39812","78933"
"39812","87482"
"39813","53265"
"39814","3878"
"39814","3149"
"39815","109908"
"39815","56599"
"39816","58342"
"39817","13996"
"39818","97338"
"39818","44550"
"39819","95666"
"39819","72341"
"39820","8169"
"39820","37713"
"39821","65094"
"39821","92775"
"39821","28825"
"39822","39864"
"39823","87067"
"39823","104132"
"39823","98309"
"39824","10508"
"39825","42184"
"39826","42192"
"39826","86792"
"39826","24727"
"39827","58142"
"39828","57838"
"39828","101668"
"39829","98166"
"39829","17583"
"39830","91568"
"39830","77605"
"39830","81161"
"39831","7191"
"39831","37271"
"39832","39957"
"39832","109177"
"39832","101527"
"39833","6377"
"39833","38067"
"39834","16547"
"39834","68257"
"39834","55059"
"39835","83139"
"39836","98202"
"39836","831"
"39836","34847"
"39837","37757"
"39837","82227"
"39837","92923"
"39838","55662"
"39838","38637"
"39839","52671"
"39839","85969"
"39839","33543"
"39840","18232"
"39840","94354"
"39840","77469"
"39841","48745"
"39842","108575"
"39842","92603"
"39842","3565"
"39843","64720"
"39844","97973"
"39844","100756"
"39845","93294"
"39845","69571"
"39845","92266"
"39846","80301"
"39846","48870"
"39846","41298"
"39847","90254"
"39847","22535"
"39847","60320"
"39848","9127"
"39848","31881"
"39849","91427"
"39849","74698"
"39849","45747"
"39850","104018"
"39850","90304"
"39851","249"
"39852","96317"
"39853","10383"
"39853","22459"
"39854","89879"
"39854","16964"
"39855","75840"
"39855","87621"
"39855","57371"
"39856","61283"
"39857","42719"
"39858","85998"
"39858","59800"
"39858","36625"
"39859","67340"
"39859","81937"
"39860","98037"
"39861","6839"
"39861","101137"
"39862","34578"
"39862","79414"
"39862","29584"
"39863","31037"
"39863","6912"
"39864","43612"
"39865","14671"
"39866","85468"
"39866","83754"
"39867","42212"
"39867","73457"
"39867","105617"
"39868","44835"
"39868","35029"
"39868","64108"
"39869","46354"
"39869","7239"
"39870","91327"
"39870","40569"
"39871","103250"
"39871","43483"
"39872","109072"
"39873","14370"
"39873","62304"
"39874","83281"
"39874","12186"
"39875","99284"
"39875","93388"
"39876","70438"
"39876","20702"
"39877","14812"
"39877","51962"
"39877","80348"
"39878","94035"
"39878","39460"
"39878","69510"
"39879","105075"
"39880","48167"
"39880","15377"
"39880","61657"
"39881","108820"
"39882","59150"
"39882","57165"
"39883","60234"
"39884","65682"
"39884","53767"
"39884","73104"
"39885","107352"
"39885","46553"
"39885","66990"
"39886","75608"
"39887","87423"
"39887","107022"
"39887","104954"
"39888","82040"
"39888","16741"
"39888","62994"
"39889","34668"
"39889","50248"
"39890","77400"
"39890","53800"
"39891","1361"
"39891","8380"
"39892","65144"
"39892","63770"
"39892","37039"
"39893","103861"
"39893","63696"
"39893","67209"
"39894","30984"
"39894","18942"
"39895","69037"
"39896","64511"
"39897","98277"
"39897","91554"
"39898","11295"
"39899","70393"
"39899","39407"
"39900","23493"
"39900","108829"
"39901","71719"
"39902","60226"
"39902","48784"
"39902","59866"
"39903","5015"
"39903","40595"
"39903","10354"
"39904","99615"
"39904","20764"
"39905","61638"
"39906","96003"
"39906","11859"
"39906","59643"
"39907","12865"
"39907","8032"
"39907","21623"
"39908","88497"
"39908","44962"
"39908","61902"
"39909","29070"
"39910","76311"
"39910","53709"
"39910","62111"
"39911","8356"
"39912","70125"
"39912","51187"
"39912","99096"
"39913","47738"
"39914","104998"
"39914","21428"
"39915","69698"
"39915","61704"
"39915","70177"
"39916","106077"
"39917","74965"
"39918","54335"
"39918","7591"
"39919","82035"
"39919","38036"
"39920","45806"
"39920","19480"
"39920","81177"
"39921","90864"
"39921","13877"
"39921","41362"
"39922","25034"
"39923","72838"
"39923","74860"
"39924","19806"
"39924","62324"
"39925","28987"
"39926","61670"
"39927","90390"
"39927","16890"
"39927","17924"
"39928","29937"
"39928","52847"
"39929","85185"
"39929","81788"
"39929","22077"
"39930","75571"
"39930","107977"
"39930","17191"
"39931","6311"
"39931","100805"
"39931","15848"
"39932","12986"
"39933","32424"
"39933","45900"
"39933","75884"
"39934","43580"
"39935","74740"
"39935","11696"
"39936","91133"
"39936","100249"
"39937","6869"
"39937","36810"
"39938","10820"
"39939","60939"
"39939","104498"
"39940","5939"
"39941","4049"
"39941","37542"
"39942","11897"
"39942","93638"
"39943","50867"
"39944","4225"
"39944","13126"
"39944","16260"
"39945","109719"
"39945","87814"
"39946","22272"
"39947","61896"
"39948","94575"
"39948","55297"
"39949","5770"
"39950","89148"
"39950","56120"
"39951","89052"
"39952","89575"
"39952","19447"
"39953","29241"
"39953","104858"
"39954","36253"
"39954","40711"
"39954","82140"
"39955","100362"
"39956","56358"
"39956","105890"
"39956","77173"
"39957","38859"
"39957","23615"
"39957","45049"
"39958","71200"
"39958","31318"
"39959","93109"
"39959","77799"
"39959","33393"
"39960","4303"
"39961","57244"
"39961","65347"
"39961","86215"
"39962","6743"
"39962","44987"
"39963","18041"
"39963","10937"
"39963","35576"
"39964","96247"
"39964","20619"
"39965","20566"
"39966","74831"
"39966","29260"
"39967","39600"
"39968","57214"
"39968","71261"
"39968","56308"
"39969","26267"
"39969","45718"
"39970","73903"
"39970","42990"
"39970","54431"
"39971","93672"
"39971","4320"
"39971","87121"
"39972","88274"
"39972","5099"
"39972","103380"
"39973","10165"
"39973","50869"
"39974","60159"
"39974","9862"
"39974","71364"
"39975","51031"
"39975","109645"
"39975","5704"
"39976","84356"
"39976","71981"
"39976","76496"
"39977","33507"
"39977","98688"
"39977","94774"
"39978","56852"
"39978","79931"
"39978","96093"
"39979","91482"
"39979","107907"
"39979","32545"
"39980","75654"
"39980","93370"
"39981","25031"
"39981","1524"
"39981","29666"
"39982","53942"
"39982","25544"
"39982","54901"
"39983","30455"
"39983","26913"
"39984","104916"
"39984","35409"
"39984","42716"
"39985","48803"
"39985","39436"
"39985","30640"
"39986","16676"
"39987","55303"
"39988","89109"
"39988","42421"
"39989","23596"
"39989","97654"
"39989","107337"
"39990","54622"
"39990","30927"
"39990","3098"
"39991","29340"
"39991","109748"
"39991","23413"
"39992","81460"
"39992","12330"
"39993","45530"
"39993","92723"
"39994","30305"
"39995","18677"
"39995","30319"
"39995","98670"
"39996","2568"
"39996","17734"
"39996","75537"
"39997","69927"
"39997","18545"
"39997","107182"
"39998","1450"
"39998","43611"
"39999","58147"
"39999","74516"
"40000","74622"
"40000","77870"
"40001","29087"
